:START_ID,:TYPE,:END_ID,reference_uri,reference_supporting_text,reference_date,property_label,property_description:IGNORE,property_uri
HGNC:16031,RO:0002434,HGNC:8607,https://www.ncbi.nlm.nih.gov/pubmed/27348524,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:5253,RO:0002434,HGNC:6628,https://www.ncbi.nlm.nih.gov/pubmed/27453043,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:19200,RO:0002434,HGNC:15630,https://www.ncbi.nlm.nih.gov/pubmed/26687479,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:4586,RO:0002434,HGNC:18039,https://www.ncbi.nlm.nih.gov/pubmed/19336002,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:5010,RO:0002434,HGNC:5253,https://www.ncbi.nlm.nih.gov/pubmed/22939624,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11571,RO:0002434,HGNC:12666,"https://www.ncbi.nlm.nih.gov/pubmed/19237541,20020773",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:4851,RO:0002434,HGNC:1029,https://www.ncbi.nlm.nih.gov/pubmed/28298427,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:5232,RO:0002434,HGNC:4566,https://www.ncbi.nlm.nih.gov/pubmed/31980649,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:2514,RO:0002200,HP:0002591,http://purl.obolibrary.org/obo/MONDO_0018907,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:9323,RO:0002325,HGNC:115,https://www.ncbi.nlm.nih.gov/pubmed/22863883,This edge comes from the Monarch Knowledge Graph 2019.,NA,colocalizes with,NA,http://purl.obolibrary.org/obo/RO_0002325
HGNC:6912,RO:0002434,HGNC:4851,https://www.ncbi.nlm.nih.gov/pubmed/25959826,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
MGI:2671158,RO:0002200,HP:0002180,https://www.ncbi.nlm.nih.gov/pubmed/12890790,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11280,BFO:0000050,GO:0005783,http://purl.obolibrary.org/obo/go/references/0000044,This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:11138,RO:0002200,HP:0000726,http://purl.obolibrary.org/obo/MONDO_0018466|http://purl.obolibrary.org/obo/MONDO_0007488|http://purl.obolibrary.org/obo/MONDO_0011562|http://purl.obolibrary.org/obo/MONDO_0008199|http://purl.obolibrary.org/obo/MONDO_0008200|http://purl.obolibrary.org/obo/MONDO_0009830,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:13919,BFO:0000050,GO:0005634,"https://www.ncbi.nlm.nih.gov/pubmed/17403783,29042515,21636303,14960581",This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:13890,RO:0002434,HGNC:9533,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:4913,RO:0002434,HGNC:4851,"https://www.ncbi.nlm.nih.gov/pubmed/11063258,15383276,9140394,9147654",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:30221,RO:0002327,GO:0005515,"https://www.ncbi.nlm.nih.gov/pubmed/23275563,25416956,17500595,32296183,28514442,32814053,21516116,16189514",This edge comes from the Monarch Knowledge Graph 2019.,NA,enables,NA,http://purl.obolibrary.org/obo/RO_0002327
HGNC:9281,RO:0002434,HGNC:14339,https://www.ncbi.nlm.nih.gov/pubmed/31091453,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11343,RO:0002434,HGNC:5232,https://www.ncbi.nlm.nih.gov/pubmed/8887650,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:20234,RO:0002434,HGNC:30899,https://www.ncbi.nlm.nih.gov/pubmed/32296183,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:1918,RO:0002434,HGNC:18418,https://www.ncbi.nlm.nih.gov/pubmed/23272104,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9565,RO:0002434,HGNC:12692,https://www.ncbi.nlm.nih.gov/pubmed/15383276,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9113,RO:0002434,HGNC:11998,"https://www.ncbi.nlm.nih.gov/pubmed/15375079,20972456,14976551,11025664,22869143,16007146,12915590,25241761,21057547,11080164",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11280,RO:0002434,HGNC:6392,https://www.ncbi.nlm.nih.gov/pubmed/31586073,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:19426,RO:0002206,UBERON:0014892,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,expressed in,NA,http://purl.obolibrary.org/obo/RO_0002206
HGNC:6392,RO:0002434,HGNC:11571,https://www.ncbi.nlm.nih.gov/pubmed/31586073,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9535,RO:0002434,HGNC:3208,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:6849,RO:0002206,UBERON:0000465,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,expressed in,NA,http://purl.obolibrary.org/obo/RO_0002206
HGNC:4272,RO:0002434,HGNC:2091,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:3999,RO:0002200,HP:0001347,http://purl.obolibrary.org/obo/MONDO_0011638,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:20045,RO:0002206,UBERON:0014892,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,expressed in,NA,http://purl.obolibrary.org/obo/RO_0002206
HGNC:4897,RO:0002206,UBERON:0001890,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,expressed in,NA,http://purl.obolibrary.org/obo/RO_0002206
HGNC:144,RO:0002434,HGNC:163,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:5961,RO:0002434,HGNC:9299,https://www.ncbi.nlm.nih.gov/pubmed/16126728,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:12036,BFO:0000050,GO:0005829,http://reactome.org/content/detail/R-HSA-450173|http://reactome.org/content/detail/R-HSA-918230|http://reactome.org/content/detail/R-HSA-937075|http://reactome.org/content/detail/R-HSA-937032|http://reactome.org/content/detail/R-HSA-975185|http://reactome.org/content/detail/R-HSA-847070|http://reactome.org/content/detail/R-HSA-446862|http://reactome.org/content/detail/R-HSA-450337|http://reactome.org/content/detail/R-HSA-202510|http://reactome.org/content/detail/R-HSA-2730876|http://reactome.org/content/detail/R-HSA-202472|http://reactome.org/content/detail/R-HSA-8869456|http://reactome.org/content/detail/R-HSA-5607732|http://reactome.org/content/detail/R-HSA-193684|http://reactome.org/content/detail/R-HSA-193641|http://reactome.org/content/detail/R-HSA-450187|http://reactome.org/content/detail/R-HSA-450346|http://reactome.org/content/detail/R-HSA-8948015|http://reactome.org/content/detail/R-HSA-168184|http://reactome.org/content/detail/R-HSA-446894|http://reactome.org/content/detail/R-HSA-2730864|http://reactome.org/content/detail/R-HSA-936963|http://reactome.org/content/detail/R-HSA-2730861|http://reactome.org/content/detail/R-HSA-933530|http://reactome.org/content/detail/R-HSA-8948018|http://reactome.org/content/detail/R-HSA-2730900|http://reactome.org/content/detail/R-HSA-166363|http://reactome.org/content/detail/R-HSA-975857|http://reactome.org/content/detail/R-HSA-205118|http://reactome.org/content/detail/R-HSA-2730904|http://reactome.org/content/detail/R-HSA-205112|http://reactome.org/content/detail/R-HSA-933537|http://reactome.org/content/detail/R-HSA-933538|http://reactome.org/content/detail/R-HSA-2730903|http://reactome.org/content/detail/R-HSA-5607742|http://reactome.org/content/detail/R-HSA-177694|http://reactome.org/content/detail/R-HSA-5690870|http://reactome.org/content/detail/R-HSA-937050|http://reactome.org/content/detail/R-HSA-193695|http://reactome.org/content/detail/R-HSA-5607747|http://reactome.org/content/detail/R-HSA-193694|http://reactome.org/content/detail/R-HSA-209566|http://reactome.org/content/detail/R-HSA-936951|http://reactome.org/content/detail/R-HSA-936952|http://reactome.org/content/detail/R-HSA-5607751|http://reactome.org/content/detail/R-HSA-450358|http://reactome.org/content/detail/R-HSA-2262777|http://reactome.org/content/detail/R-HSA-202534|http://reactome.org/content/detail/R-HSA-933525|http://reactome.org/content/detail/R-HSA-933527|http://reactome.org/content/detail/R-HSA-202453|http://reactome.org/content/detail/R-HSA-193705|http://reactome.org/content/detail/R-HSA-193703|http://reactome.org/content/detail/R-HSA-166869|http://reactome.org/content/detail/R-HSA-193669|http://reactome.org/content/detail/R-HSA-507719|http://reactome.org/content/detail/R-HSA-193700|http://reactome.org/content/detail/R-HSA-193665|http://reactome.org/content/detail/R-HSA-5607756|http://reactome.org/content/detail/R-HSA-5607757|http://reactome.org/content/detail/R-HSA-975111|http://reactome.org/content/detail/R-HSA-5607759|http://reactome.org/content/detail/R-HSA-8869506|http://reactome.org/content/detail/R-HSA-446870|http://reactome.org/content/detail/R-HSA-936985|http://reactome.org/content/detail/R-HSA-5690843|http://reactome.org/content/detail/R-HSA-5696627|http://reactome.org/content/detail/R-HSA-446877|http://reactome.org/content/detail/R-HSA-202500|http://reactome.org/content/detail/R-HSA-741386|http://reactome.org/content/detail/R-HSA-936947,This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
HGNC:3594,RO:0002434,HGNC:11205,https://www.ncbi.nlm.nih.gov/pubmed/32694731,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:2457,RO:0002434,HGNC:11138,"https://www.ncbi.nlm.nih.gov/pubmed/15033366,10617630",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:2348,RO:0002434,HGNC:9154,https://www.ncbi.nlm.nih.gov/pubmed/30994454,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9299,RO:0002200,HP:0001250,http://purl.obolibrary.org/obo/MONDO_0032697|https://www.ncbi.nlm.nih.gov/pubmed/30595372,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:10548,RO:0002434,HGNC:12509,https://www.ncbi.nlm.nih.gov/pubmed/25959826,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:2711,RO:0002434,HGNC:5253,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:9760,RO:0002434,HGNC:29163,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:26407,RO:0002206,UBERON:0000970,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,expressed in,NA,http://purl.obolibrary.org/obo/RO_0002206
HGNC:12468,BFO:0000050,GO:0005829,http://reactome.org/content/detail/R-HSA-1234159|http://reactome.org/content/detail/R-HSA-5607728|http://reactome.org/content/detail/R-HSA-9013974|http://reactome.org/content/detail/R-HSA-8939335|http://reactome.org/content/detail/R-HSA-5687081|http://reactome.org/content/detail/R-HSA-75824|http://reactome.org/content/detail/R-HSA-5607725|http://reactome.org/content/detail/R-HSA-936381|http://reactome.org/content/detail/R-HSA-8866546|http://reactome.org/content/detail/R-HSA-8867756|http://reactome.org/content/detail/R-HSA-2160931|http://reactome.org/content/detail/R-HSA-180603|http://reactome.org/content/detail/R-HSA-69015|http://reactome.org/content/detail/R-HSA-8867754|http://reactome.org/content/detail/R-HSA-75825|http://reactome.org/content/detail/R-HSA-69016|http://reactome.org/content/detail/R-HSA-2160935|http://reactome.org/content/detail/R-NUL-209162|http://reactome.org/content/detail/R-HSA-5691108|http://reactome.org/content/detail/R-HSA-5667107|http://reactome.org/content/detail/R-HSA-2730752|http://reactome.org/content/detail/R-HSA-450259|http://reactome.org/content/detail/R-HSA-1234163|http://reactome.org/content/detail/R-HSA-8866542|http://reactome.org/content/detail/R-HSA-4608852|http://reactome.org/content/detail/R-HSA-8852134|http://reactome.org/content/detail/R-HSA-3249386|http://reactome.org/content/detail/R-HSA-8850992|http://reactome.org/content/detail/R-HSA-870437|http://reactome.org/content/detail/R-HSA-8956106|http://reactome.org/content/detail/R-HSA-8948063|http://reactome.org/content/detail/R-HSA-5607731|http://reactome.org/content/detail/R-HSA-8938815|http://reactome.org/content/detail/R-HSA-8852132|http://reactome.org/content/detail/R-HSA-8852133|http://reactome.org/content/detail/R-HSA-5635864|http://reactome.org/content/detail/R-HSA-5688837|http://reactome.org/content/detail/R-HSA-5635868|http://reactome.org/content/detail/R-HSA-5667111|http://reactome.org/content/detail/R-HSA-5690827|http://reactome.org/content/detail/R-HSA-68712|http://reactome.org/content/detail/R-HSA-8853379|http://reactome.org/content/detail/R-HSA-8868071|http://reactome.org/content/detail/R-HSA-8868072|http://reactome.org/content/detail/R-HSA-1234175|http://reactome.org/content/detail/R-HSA-2169046|http://reactome.org/content/detail/R-HSA-1918095|http://reactome.org/content/detail/R-NUL-2176427|http://reactome.org/content/detail/R-HSA-8952408|http://reactome.org/content/detail/R-HSA-1918092|http://reactome.org/content/detail/R-HSA-2220976|http://reactome.org/content/detail/R-HSA-69598|http://reactome.org/content/detail/R-HSA-174144|http://reactome.org/content/detail/R-HSA-936951|http://reactome.org/content/detail/R-HSA-936952|http://reactome.org/content/detail/R-HSA-450358|http://reactome.org/content/detail/R-HSA-68948|http://reactome.org/content/detail/R-HSA-912627|http://reactome.org/content/detail/R-HSA-68825|http://reactome.org/content/detail/R-HSA-9628444|http://reactome.org/content/detail/R-HSA-9013990|http://reactome.org/content/detail/R-HSA-2187382|http://reactome.org/content/detail/R-HSA-8948709|http://reactome.org/content/detail/R-HSA-5668454|http://reactome.org/content/detail/R-HSA-8956684|http://reactome.org/content/detail/R-HSA-8939323|http://reactome.org/content/detail/R-HSA-936390|http://reactome.org/content/detail/R-HSA-174157|http://reactome.org/content/detail/R-HSA-2130286|http://reactome.org/content/detail/R-HSA-5658424|http://reactome.org/content/detail/R-HSA-688985|http://reactome.org/content/detail/R-HSA-2130282|http://reactome.org/content/detail/R-HSA-8948832|http://reactome.org/content/detail/R-HSA-174159|http://reactome.org/content/detail/R-NUL-212917|http://reactome.org/content/detail/R-HSA-936942|http://reactome.org/content/detail/R-HSA-1168643|http://reactome.org/content/detail/R-HSA-5684250|http://reactome.org/content/detail/R-HSA-8866553|http://reactome.org/content/detail/R-HSA-741386|http://reactome.org/content/detail/R-HSA-936947|http://reactome.org/content/detail/R-HSA-168915|http://reactome.org/content/detail/R-HSA-8851011|http://reactome.org/content/detail/R-HSA-847070|http://reactome.org/content/detail/R-NUL-212920|http://reactome.org/content/detail/R-HSA-450337|http://reactome.org/content/detail/R-HSA-9014342|http://reactome.org/content/detail/R-HSA-6807106|http://reactome.org/content/detail/R-HSA-264444|http://reactome.org/content/detail/R-HSA-5357845|http://reactome.org/content/detail/R-HSA-8869456|http://reactome.org/content/detail/R-HSA-183089|http://reactome.org/content/detail/R-HSA-8956026|http://reactome.org/content/detail/R-HSA-204947|http://reactome.org/content/detail/R-HSA-1022127|http://reactome.org/content/detail/R-HSA-9009308|http://reactome.org/content/detail/R-HSA-450580|http://reactome.org/content/detail/R-HSA-5691431|http://reactome.org/content/detail/R-HSA-975097|http://reactome.org/content/detail/R-HSA-5696564|http://reactome.org/content/detail/R-HSA-8866854|http://reactome.org/content/detail/R-HSA-450346|http://reactome.org/content/detail/R-HSA-983152|http://reactome.org/content/detail/R-HSA-69600|http://reactome.org/content/detail/R-HSA-8948775|http://reactome.org/content/detail/R-HSA-5691439|http://reactome.org/content/detail/R-HSA-983150|http://reactome.org/content/detail/R-HSA-5362500|http://reactome.org/content/detail/R-HSA-174255|http://reactome.org/content/detail/R-HSA-3780995|http://reactome.org/content/detail/R-HSA-8866858|http://reactome.org/content/detail/R-HSA-8866856|http://reactome.org/content/detail/R-HSA-936960|http://reactome.org/content/detail/R-HSA-3000335|http://reactome.org/content/detail/R-HSA-706479|http://reactome.org/content/detail/R-HSA-8868230|http://reactome.org/content/detail/R-HSA-983157|http://reactome.org/content/detail/R-HSA-205118|http://reactome.org/content/detail/R-HSA-8868236|http://reactome.org/content/detail/R-HSA-983156|http://reactome.org/content/detail/R-HSA-183084|http://reactome.org/content/detail/R-HSA-983153|http://reactome.org/content/detail/R-HSA-8852129|http://reactome.org/content/detail/R-HSA-184269|http://reactome.org/content/detail/R-HSA-6807134|http://reactome.org/content/detail/R-HSA-8852127|http://reactome.org/content/detail/R-HSA-6781814|http://reactome.org/content/detail/R-HSA-937050|http://reactome.org/content/detail/R-HSA-8938829|http://reactome.org/content/detail/R-HSA-5696534|http://reactome.org/content/detail/R-HSA-8875443|http://reactome.org/content/detail/R-HSA-936991|http://reactome.org/content/detail/R-HSA-2737728|http://reactome.org/content/detail/R-HSA-983140|http://reactome.org/content/detail/R-HSA-5690319|http://reactome.org/content/detail/R-HSA-174227|http://reactome.org/content/detail/R-HSA-174104|http://reactome.org/content/detail/R-HSA-174105|http://reactome.org/content/detail/R-HSA-1169307|http://reactome.org/content/detail/R-HSA-5668534|http://reactome.org/content/detail/R-HSA-5689111|http://reactome.org/content/detail/R-HSA-5668414|http://reactome.org/content/detail/R-HSA-205008|http://reactome.org/content/detail/R-HSA-9033527|http://reactome.org/content/detail/R-HSA-202534|http://reactome.org/content/detail/R-HSA-6782106|http://reactome.org/content/detail/R-HSA-183051|http://reactome.org/content/detail/R-HSA-1253282|http://reactome.org/content/detail/R-HSA-8852354|http://reactome.org/content/detail/R-HSA-209063|http://reactome.org/content/detail/R-HSA-5696547|http://reactome.org/content/detail/R-HSA-209061|http://reactome.org/content/detail/R-HSA-5607756|http://reactome.org/content/detail/R-HSA-5607757|http://reactome.org/content/detail/R-HSA-2900765|http://reactome.org/content/detail/R-HSA-2220944|http://reactome.org/content/detail/R-HSA-446877|http://reactome.org/content/detail/R-HSA-188191|http://reactome.org/content/detail/R-HSA-180597|http://reactome.org/content/detail/R-HSA-936986|http://reactome.org/content/detail/R-HSA-451418|http://reactome.org/content/detail/R-HSA-9033533|http://reactome.org/content/detail/R-HSA-8867288|http://reactome.org/content/detail/R-HSA-975103|http://reactome.org/content/detail/R-NUL-2179313|http://reactome.org/content/detail/R-HSA-183036|http://reactome.org/content/detail/R-HSA-8853515|http://reactome.org/content/detail/R-HSA-5654679|http://reactome.org/content/detail/R-HSA-8865182|http://reactome.org/content/detail/R-HSA-5654677|http://reactome.org/content/detail/R-HSA-182986|http://reactome.org/content/detail/R-HSA-5654672|http://reactome.org/content/detail/R-HSA-8854041|http://reactome.org/content/detail/R-HSA-937075|http://reactome.org/content/detail/R-HSA-8953917|http://reactome.org/content/detail/R-HSA-8854044|http://reactome.org/content/detail/R-HSA-174202|http://reactome.org/content/detail/R-HSA-1225956|http://reactome.org/content/detail/R-NUL-9011317|http://reactome.org/content/detail/R-HSA-174203|http://reactome.org/content/detail/R-HSA-9033509|http://reactome.org/content/detail/R-HSA-8938770|http://reactome.org/content/detail/R-HSA-4641260|http://reactome.org/content/detail/R-HSA-5687112|http://reactome.org/content/detail/R-HSA-8871194|http://reactome.org/content/detail/R-HSA-8875431|http://reactome.org/content/detail/R-HSA-8850594|http://reactome.org/content/detail/R-HSA-8871193|http://reactome.org/content/detail/R-HSA-182993|http://reactome.org/content/detail/R-HSA-8938773|http://reactome.org/content/detail/R-HSA-1504190|http://reactome.org/content/detail/R-HSA-5246693|http://reactome.org/content/detail/R-HSA-5654684|http://reactome.org/content/detail/R-HSA-1504193|http://reactome.org/content/detail/R-NUL-9011324|http://reactome.org/content/detail/R-HSA-3781009|http://reactome.org/content/detail/R-HSA-4641159|http://reactome.org/content/detail/R-HSA-3640872|http://reactome.org/content/detail/R-HSA-5610746|http://reactome.org/content/detail/R-HSA-180573|http://reactome.org/content/detail/R-HSA-3640874|http://reactome.org/content/detail/R-HSA-9033516|http://reactome.org/content/detail/R-HSA-5610742|http://reactome.org/content/detail/R-HSA-6781764|http://reactome.org/content/detail/R-HSA-2730904|http://reactome.org/content/detail/R-HSA-5688797|http://reactome.org/content/detail/R-HSA-5357757|http://reactome.org/content/detail/R-HSA-8957265|http://reactome.org/content/detail/R-HSA-5690870|http://reactome.org/content/detail/R-HSA-5690196|http://reactome.org/content/detail/R-HSA-5658496|http://reactome.org/content/detail/R-HSA-990526|http://reactome.org/content/detail/R-HSA-8869438|http://reactome.org/content/detail/R-HSA-5362412|http://reactome.org/content/detail/R-HSA-8854071|http://reactome.org/content/detail/R-HSA-5693108|http://reactome.org/content/detail/R-HSA-741411|http://reactome.org/content/detail/R-HSA-180540|http://reactome.org/content/detail/R-HSA-6807206|http://reactome.org/content/detail/R-HSA-202453|http://reactome.org/content/detail/R-NUL-2176393|http://reactome.org/content/detail/R-NUL-2176396|http://reactome.org/content/detail/R-HSA-2213017|http://reactome.org/content/detail/R-NUL-2179307|http://reactome.org/content/detail/R-HSA-8854051|http://reactome.org/content/detail/R-HSA-9021523|http://reactome.org/content/detail/R-HSA-8986083|http://reactome.org/content/detail/R-HSA-5205682|http://reactome.org/content/detail/R-HSA-5696627|http://reactome.org/content/detail/R-HSA-264458|http://reactome.org/content/detail/R-HSA-209536|http://reactome.org/content/detail/R-HSA-8866279|http://reactome.org/content/detail/R-HSA-975147|http://reactome.org/content/detail/R-HSA-184323|http://reactome.org/content/detail/R-HSA-8875183|http://reactome.org/content/detail/R-HSA-1977296|http://reactome.org/content/detail/R-HSA-3134804|http://reactome.org/content/detail/R-HSA-8877003|http://reactome.org/content/detail/R-HSA-1295621|http://reactome.org/content/detail/R-HSA-8868648|http://reactome.org/content/detail/R-HSA-179417|http://reactome.org/content/detail/R-HSA-5690856|http://reactome.org/content/detail/R-HSA-2187368|http://reactome.org/content/detail/R-HSA-5660752|http://reactome.org/content/detail/R-HSA-3797226|http://reactome.org/content/detail/R-HSA-918224|http://reactome.org/content/detail/R-HSA-5660753|http://reactome.org/content/detail/R-NUL-2071858|http://reactome.org/content/detail/R-HSA-870479|http://reactome.org/content/detail/R-HSA-870477|http://reactome.org/content/detail/R-HSA-179421|http://reactome.org/content/detail/R-HSA-5696600|http://reactome.org/content/detail/R-HSA-4641236|http://reactome.org/content/detail/R-HSA-168184|http://reactome.org/content/detail/R-HSA-8948015|http://reactome.org/content/detail/R-HSA-5696968|http://reactome.org/content/detail/R-HSA-5684273|http://reactome.org/content/detail/R-HSA-5483238|http://reactome.org/content/detail/R-HSA-9033485|http://reactome.org/content/detail/R-HSA-6781779|http://reactome.org/content/detail/R-HSA-8876258|http://reactome.org/content/detail/R-HSA-2769007|http://reactome.org/content/detail/R-HSA-1912357|http://reactome.org/content/detail/R-HSA-1358790|http://reactome.org/content/detail/R-HSA-1358792|http://reactome.org/content/detail/R-HSA-6782628|http://reactome.org/content/detail/R-HSA-5675470|http://reactome.org/content/detail/R-HSA-5690152|http://reactome.org/content/detail/R-HSA-975122|http://reactome.org/content/detail/R-HSA-177690|http://reactome.org/content/detail/R-HSA-5674022|http://reactome.org/content/detail/R-HSA-209566|http://reactome.org/content/detail/R-HSA-4641246|http://reactome.org/content/detail/R-HSA-688136|http://reactome.org/content/detail/R-HSA-936475|http://reactome.org/content/detail/R-HSA-3134946|http://reactome.org/content/detail/R-HSA-4641129|http://reactome.org/content/detail/R-HSA-3640861|http://reactome.org/content/detail/R-HSA-5690159|http://reactome.org/content/detail/R-HSA-2176452|http://reactome.org/content/detail/R-HSA-688137|http://reactome.org/content/detail/R-HSA-8868661|http://reactome.org/content/detail/R-HSA-5387392|http://reactome.org/content/detail/R-HSA-8868660|http://reactome.org/content/detail/R-HSA-6781897|http://reactome.org/content/detail/R-HSA-1358789|http://reactome.org/content/detail/R-HSA-975118|http://reactome.org/content/detail/R-HSA-9033491|http://reactome.org/content/detail/R-HSA-5696945|http://reactome.org/content/detail/R-HSA-2682349|http://reactome.org/content/detail/R-HSA-5362448|http://reactome.org/content/detail/R-NUL-5610711|http://reactome.org/content/detail/R-HSA-174195|http://reactome.org/content/detail/R-HSA-8953946|http://reactome.org/content/detail/R-HSA-8869506|http://reactome.org/content/detail/R-HSA-8848829|http://reactome.org/content/detail/R-HSA-8868658|http://reactome.org/content/detail/R-HSA-8868659|http://reactome.org/content/detail/R-HSA-173542|http://reactome.org/content/detail/R-HSA-1358795|http://reactome.org/content/detail/R-HSA-8868651|http://reactome.org/content/detail/R-HSA-1358797|http://reactome.org/content/detail/R-HSA-934604|http://reactome.org/content/detail/R-HSA-4641253|http://reactome.org/content/detail/R-HSA-9033499|http://reactome.org/content/detail/R-HSA-4641256,This edge comes from the Monarch Knowledge Graph 2019.,NA,is part of,NA,http://purl.obolibrary.org/obo/BFO_0000050
